"4028808c0b881ef7010b88550bef002c","4028808c0b82e61d010b83bf33420017","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:45:42","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:45:42","N",\N,"水","Y",\N,\N,"62","32","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b885590f0002d","4028808c0b82e61d010b83c27afb0018","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:46:17","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:46:17","Y",\N,"侯","Y",\N,\N,"63",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b8857a6ad002e","4028808c0b82e61d010b83c53ddb0019","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:48:33","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:48:33","N",\N,"魏","Y",\N,\N,"64","50","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b88584c4e002f","4028808c0b82e61d010b83c6b778001a","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:49:16","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:49:16","Y",\N,"石","Y",\N,\N,"65",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b8858a5b10030","4028808c0b82e61d010b83c7888f001b","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:49:38","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:49:38","N",\N,"洛","Y",\N,\N,"66","55","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b8859018a0031","4028808c0b82e61d010b83c884b8001c","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:50:02","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:50:02","N",\N,"峡","Y",\N,\N,"67","66","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b885943e30032","4028808c0b82e61d010b83c92aef001d","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:50:19","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:50:19","N",\N,"石","Y",\N,\N,"68","12","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b8859c5af0033","4028808c0b82e61d010b83ca3790001e","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:50:52","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:50:52","Y",\N,"洛","Y",\N,\N,"69",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b885a111a0034","4028808c0b82e61d010b83cae2a1001f","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:51:11","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:51:11","Y",\N,"峡","Y",\N,\N,"70",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b885a7bf00035","4028808c0b82e61d010b83d4e7870020","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:51:39","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:51:39","N",\N,"大","Y",\N,\N,"71","10","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b885ac5fd0036","4028808c0b82e61d010b83d820e50022","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:51:58","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:51:58","Y",\N,"水","Y",\N,\N,"72",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"40288b98118725c901118c28aa461038","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-03-26 10:52:27","4b2b6f2e214c042a01214e63b70c4cca","2007-03-26 10:52:27","Y",\N,"R","Y",\N,\N,"11","22","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"40288b9811f355640111ff132d4f448a","40288b9811f355640111ff11496c4479","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-04-17 18:25:18","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-04-17 18:25:18","N",\N,"沙","Y",\N,\N,"85","85","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
